InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,TotalSales,Month
811935,SKU_1805,Blue Pen,26,2020-07-24 01:00:00,65.73,36918.0,France,0.37,paypall,19.84,Electronics,Online,Not Returned,FedEx,Paris,Low,1708.98,7
489770,SKU_1797,Notebook,15,2020-07-24 02:00:00,11.71,32741.0,Australia,0.25,paypall,13.06,Apparel,In-store,Not Returned,FedEx,London,Low,175.65,7
496087,SKU_1402,Desk Lamp,44,2020-07-24 03:00:00,14.51,33976.0,France,0.1,Credit Card,28.67,Electronics,In-store,Not Returned,UPS,London,Low,638.4399999999999,7
146002,SKU_1287,Notebook,16,2020-07-24 04:00:00,64.01,83321.0,United States,0.31,Bank Transfer,24.36,Apparel,Online,Not Returned,Royal Mail,Paris,Medium,1024.16,7
149812,SKU_1988,Notebook,10,2020-07-24 05:00:00,4.58,49498.0,Portugal,0.01,Credit Card,25.53,Furniture,Online,Returned,FedEx,Paris,Medium,45.8,7
515842,SKU_1213,Office Chair,17,2020-07-24 06:00:00,14.54,24866.0,Sweden,0.48,paypall,12.57,Apparel,In-store,Not Returned,Royal Mail,Berlin,Medium,247.17999999999998,7
815339,SKU_1531,T-shirt,40,2020-07-24 07:00:00,57.32,27456.0,Sweden,0.27,Bank Transfer,5.27,Accessories,In-store,Not Returned,DHL,Paris,Low,2292.8,7
357906,SKU_1869,T-shirt,45,2020-07-24 08:00:00,84.78,97227.0,France,0.15,Bank Transfer,22.67,Furniture,Online,Not Returned,DHL,Paris,High,3815.1,7
208946,SKU_1741,White Mug,10,2020-07-24 09:00:00,26.42,66609.0,United States,0.49,paypall,12.84,Accessories,Online,Returned,FedEx,Paris,High,264.20000000000005,7
166668,SKU_1575,Headphones,47,2020-07-24 10:00:00,62.71,35605.0,France,0.33,Bank Transfer,29.03,Furniture,In-store,Not Returned,Royal Mail,London,Medium,2947.37,7
199003,SKU_1547,Wall Clock,47,2020-07-24 11:00:00,32.75,25075.0,United States,0.32,Bank Transfer,18.89,Furniture,Online,Not Returned,FedEx,Berlin,High,1539.25,7
835430,SKU_1960,Office Chair,10,2020-07-24 12:00:00,48.5,60788.0,Norway,0.27,paypall,29.92,Electronics,In-store,Not Returned,UPS,Berlin,Low,485.0,7
320462,SKU_1210,Backpack,35,2020-07-24 13:00:00,4.12,36519.0,Norway,0.3,paypall,6.31,Stationery,Online,Not Returned,UPS,Paris,Medium,144.20000000000002,7
929430,SKU_1170,Blue Pen,41,2020-07-24 14:00:00,84.32,96487.0,Belgium,0.43,Credit Card,15.44,Electronics,In-store,Not Returned,UPS,Amsterdam,Low,3457.12,7
819174,SKU_1537,Wireless Mouse,8,2020-07-24 15:00:00,95.59,77538.0,Australia,0.49,Credit Card,22.22,Electronics,Online,Not Returned,DHL,Rome,High,764.72,7
728889,SKU_1262,Wall Clock,10,2020-07-24 16:00:00,32.92,35263.0,Portugal,0.23,Credit Card,10.5,Stationery,Online,Not Returned,DHL,Amsterdam,Low,329.20000000000005,7
369956,SKU_1801,Wall Clock,7,2020-07-24 17:00:00,84.09,42083.0,Australia,0.49,Credit Card,11.6,Accessories,Online,Not Returned,Royal Mail,Amsterdam,Medium,588.63,7
161844,SKU_1675,Desk Lamp,34,2020-07-24 18:00:00,11.6,12150.0,Norway,0.1,Bank Transfer,23.18,Furniture,In-store,Not Returned,DHL,Berlin,Medium,394.4,7
825453,SKU_1389,Backpack,1,2020-07-24 19:00:00,94.96,19787.0,Italy,0.19,Bank Transfer,21.02,Accessories,Online,Not Returned,Royal Mail,Paris,Low,94.96,7
495395,SKU_1420,White Mug,5,2020-07-24 20:00:00,99.01,70231.0,France,0.42,Bank Transfer,5.65,Accessories,Online,Not Returned,UPS,Berlin,High,495.05,7
799158,SKU_1061,Office Chair,17,2020-07-24 21:00:00,2.82,35439.0,France,0.42,Bank Transfer,11.43,Electronics,In-store,Returned,Royal Mail,Berlin,High,47.94,7
174601,SKU_1085,Office Chair,48,2020-07-24 22:00:00,14.96,10708.0,Sweden,0.06,paypall,21.96,Stationery,Online,Not Returned,DHL,Rome,Medium,718.08,7
410001,SKU_1584,USB Cable,20,2020-07-24 23:00:00,53.77,11606.0,Spain,0.17,Credit Card,10.1,Accessories,Online,Not Returned,UPS,Berlin,Medium,1075.4,7
487699,SKU_1490,Headphones,4,2020-07-25 00:00:00,56.59,71585.0,Germany,0.25,Bank Transfer,27.28,Electronics,In-store,Not Returned,DHL,London,High,226.36,7
594700,SKU_1895,Backpack,46,2020-07-25 01:00:00,59.12,66136.0,Portugal,0.27,Bank Transfer,13.49,Furniture,Online,Not Returned,Royal Mail,Berlin,High,2719.52,7
382844,SKU_1059,Office Chair,34,2020-07-25 02:00:00,8.53,70850.0,United States,0.17,Credit Card,13.1,Furniture,In-store,Not Returned,DHL,Amsterdam,High,290.02,7
882215,SKU_1476,Desk Lamp,36,2020-07-25 03:00:00,84.52,19822.0,Portugal,0.35,Credit Card,29.96,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,Low,3042.72,7
532680,SKU_1319,USB Cable,47,2020-07-25 04:00:00,86.15,98154.0,Spain,0.05,Credit Card,7.83,Apparel,Online,Not Returned,Royal Mail,London,Medium,4049.05,7
273423,SKU_1689,Blue Pen,1,2020-07-25 05:00:00,79.6,65923.0,United Kingdom,0.3,Credit Card,17.46,Accessories,In-store,Not Returned,Royal Mail,Berlin,High,79.6,7
193330,SKU_1051,White Mug,40,2020-07-25 06:00:00,72.66,38600.0,Sweden,0.34,Bank Transfer,7.84,Apparel,Online,Not Returned,FedEx,Berlin,Medium,2906.3999999999996,7
325391,SKU_1656,Desk Lamp,29,2020-07-25 07:00:00,3.06,48893.0,Norway,0.11,paypall,17.5,Apparel,Online,Not Returned,Royal Mail,London,High,88.74,7
313606,SKU_1827,Backpack,20,2020-07-25 08:00:00,83.23,91649.0,Belgium,0.01,paypall,11.18,Stationery,Online,Not Returned,Royal Mail,London,High,1664.6000000000001,7
507085,SKU_1076,Wall Clock,29,2020-07-25 09:00:00,1.73,66001.0,Italy,0.2,Credit Card,15.15,Stationery,In-store,Returned,UPS,London,Low,50.17,7
291387,SKU_1118,T-shirt,16,2020-07-25 10:00:00,17.98,29257.0,Spain,0.24,Credit Card,27.54,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,Low,287.68,7
341133,SKU_1720,T-shirt,16,2020-07-25 11:00:00,13.39,81949.0,Germany,0.47,Bank Transfer,8.44,Electronics,Online,Not Returned,DHL,Rome,Medium,214.24,7
586904,SKU_1181,T-shirt,36,2020-07-25 12:00:00,71.97,81721.0,United States,0.41,paypall,18.29,Electronics,In-store,Not Returned,UPS,Berlin,Medium,2590.92,7
514170,SKU_1505,Backpack,45,2020-07-25 13:00:00,17.69,49592.0,Netherlands,0.07,paypall,19.02,Furniture,Online,Not Returned,DHL,London,High,796.0500000000001,7
786915,SKU_1649,Headphones,40,2020-07-25 14:00:00,62.01,39346.0,Spain,0.46,Bank Transfer,9.25,Accessories,Online,Not Returned,UPS,Paris,High,2480.4,7
425497,SKU_1636,USB Cable,24,2020-07-25 15:00:00,14.56,79137.0,Sweden,0.11,Bank Transfer,29.56,Stationery,Online,Not Returned,DHL,Rome,Medium,349.44,7
575406,SKU_1152,White Mug,17,2020-07-25 16:00:00,68.84,37819.0,Norway,0.43,Bank Transfer,6.46,Furniture,Online,Not Returned,FedEx,Rome,High,1170.28,7
538242,SKU_1017,Wall Clock,27,2020-07-25 17:00:00,90.03,57790.0,United Kingdom,0.1,paypall,29.48,Electronics,Online,Not Returned,FedEx,Berlin,High,2430.81,7
462916,SKU_1063,Wireless Mouse,40,2020-07-25 18:00:00,77.44,,United States,0.23,paypall,8.99,Stationery,In-store,Not Returned,UPS,London,Medium,3097.6,7
278048,SKU_1496,T-shirt,9,2020-07-25 19:00:00,29.99,38076.0,Italy,0.23,Credit Card,22.94,Accessories,In-store,Not Returned,FedEx,Berlin,Medium,269.90999999999997,7
453646,SKU_1747,Blue Pen,20,2020-07-25 20:00:00,72.55,26286.0,United States,0.33,paypall,13.33,Stationery,Online,Not Returned,DHL,London,High,1451.0,7
476087,SKU_1078,Notebook,46,2020-07-25 21:00:00,99.47,48546.0,Italy,0.21,Bank Transfer,21.85,Accessories,Online,Not Returned,DHL,Rome,Low,4575.62,7
471994,SKU_1058,T-shirt,24,2020-07-25 22:00:00,67.33,59163.0,Netherlands,0.19,Credit Card,6.23,Electronics,Online,Not Returned,UPS,Paris,Low,1615.92,7
669383,SKU_1410,Wall Clock,42,2020-07-25 23:00:00,13.6,32809.0,Australia,0.01,paypall,23.99,Apparel,In-store,Not Returned,UPS,Amsterdam,Low,571.1999999999999,7
245342,SKU_1762,Headphones,21,2020-07-26 00:00:00,56.61,91887.0,United States,0.22,paypall,12.42,Stationery,In-store,Not Returned,FedEx,Amsterdam,Low,1188.81,7
786268,SKU_1825,White Mug,-11,2020-07-26 01:00:00,41.95,,Sweden,0.48,Bank Transfer,,Stationery,Online,Not Returned,UPS,,Medium,-461.45000000000005,7
901955,SKU_1060,White Mug,39,2020-07-26 02:00:00,20.14,17303.0,United Kingdom,0.14,Bank Transfer,27.17,Apparel,Online,Not Returned,DHL,Rome,Low,785.46,7
162433,SKU_1466,Notebook,31,2020-07-26 03:00:00,19.08,23908.0,Norway,0.2,Bank Transfer,20.83,Stationery,Online,Not Returned,Royal Mail,Paris,Medium,591.4799999999999,7
644279,SKU_1629,Blue Pen,14,2020-07-26 04:00:00,80.62,55071.0,Norway,0.07,paypall,28.09,Electronics,In-store,Not Returned,DHL,Paris,Low,1128.68,7
372919,SKU_1078,Notebook,37,2020-07-26 05:00:00,16.57,62566.0,Germany,0.03,Credit Card,29.49,Accessories,In-store,Not Returned,UPS,Rome,Medium,613.09,7
571017,SKU_1748,Notebook,13,2020-07-26 06:00:00,95.15,61196.0,Sweden,0.03,Bank Transfer,15.83,Electronics,Online,Not Returned,Royal Mail,Amsterdam,High,1236.95,7
447139,SKU_1838,USB Cable,29,2020-07-26 07:00:00,93.58,57114.0,Sweden,0.35,Bank Transfer,7.47,Stationery,Online,Not Returned,DHL,Paris,High,2713.82,7
247745,SKU_1682,White Mug,-33,2020-07-26 08:00:00,-89.29,,United States,1.3859726742122265,paypall,,Electronics,Online,Not Returned,Royal Mail,,Medium,2946.57,7
747096,SKU_1487,Wireless Mouse,21,2020-07-26 09:00:00,19.19,90326.0,Australia,0.41,paypall,19.39,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,Low,402.99,7
782416,SKU_1243,Backpack,43,2020-07-26 10:00:00,39.58,39663.0,Belgium,0.27,Credit Card,10.14,Furniture,In-store,Not Returned,UPS,Rome,Medium,1701.9399999999998,7
237686,SKU_1207,Desk Lamp,6,2020-07-26 11:00:00,49.07,32283.0,France,0.48,Bank Transfer,17.39,Electronics,In-store,Not Returned,Royal Mail,London,High,294.42,7
107415,SKU_1855,White Mug,15,2020-07-26 12:00:00,70.79,,United Kingdom,0.05,paypall,20.65,Accessories,Online,Not Returned,DHL,,Low,1061.8500000000001,7
870326,SKU_1086,USB Cable,14,2020-07-26 13:00:00,28.39,52338.0,France,0.02,Bank Transfer,19.88,Apparel,Online,Not Returned,DHL,Amsterdam,Medium,397.46000000000004,7
537100,SKU_1650,Wall Clock,32,2020-07-26 14:00:00,14.82,,France,0.44,paypall,12.48,Stationery,In-store,Not Returned,DHL,Rome,High,474.24,7
878493,SKU_1599,USB Cable,9,2020-07-26 15:00:00,62.92,71985.0,Australia,0.44,Bank Transfer,21.48,Electronics,Online,Not Returned,UPS,Paris,Medium,566.28,7
399188,SKU_1644,Headphones,46,2020-07-26 16:00:00,55.17,14034.0,Norway,0.44,paypall,28.79,Accessories,Online,Not Returned,UPS,Berlin,High,2537.82,7
812509,SKU_1953,USB Cable,10,2020-07-26 17:00:00,51.45,,United States,0.2,paypall,11.97,Furniture,Online,Not Returned,Royal Mail,Rome,Medium,514.5,7
268616,SKU_1038,Wall Clock,19,2020-07-26 18:00:00,7.32,58684.0,Netherlands,0.23,paypall,25.97,Stationery,Online,Not Returned,Royal Mail,London,Medium,139.08,7
149976,SKU_1175,Office Chair,3,2020-07-26 19:00:00,55.97,60708.0,Norway,0.5,Credit Card,29.09,Electronics,In-store,Not Returned,UPS,Rome,High,167.91,7
525468,SKU_1477,Headphones,32,2020-07-26 20:00:00,22.75,74062.0,Portugal,0.4,paypall,28.98,Apparel,Online,Not Returned,DHL,Berlin,Low,728.0,7
365976,SKU_1591,Office Chair,1,2020-07-26 21:00:00,42.0,49282.0,Spain,0.28,paypall,11.94,Furniture,Online,Not Returned,DHL,London,Medium,42.0,7
321883,SKU_1019,Wall Clock,16,2020-07-26 22:00:00,35.66,97632.0,Portugal,0.24,Bank Transfer,23.06,Apparel,In-store,Not Returned,DHL,Berlin,Low,570.56,7
311509,SKU_1220,Office Chair,38,2020-07-26 23:00:00,57.18,57032.0,Italy,0.31,paypall,29.63,Accessories,In-store,Not Returned,Royal Mail,Amsterdam,Low,2172.84,7
596965,SKU_1848,Blue Pen,45,2020-07-27 00:00:00,36.69,13790.0,Belgium,0.3,Credit Card,21.23,Accessories,Online,Not Returned,Royal Mail,Paris,Low,1651.05,7
920580,SKU_1274,Backpack,32,2020-07-27 01:00:00,51.8,57266.0,Norway,0.42,paypall,13.47,Stationery,Online,Not Returned,FedEx,Rome,Medium,1657.6,7
863529,SKU_1699,Headphones,2,2020-07-27 02:00:00,87.34,50423.0,France,0.09,Bank Transfer,16.34,Furniture,In-store,Not Returned,Royal Mail,London,Medium,174.68,7
618823,SKU_1153,Headphones,36,2020-07-27 03:00:00,78.76,,United States,0.18,Credit Card,25.08,Furniture,In-store,Returned,UPS,,High,2835.36,7
319526,SKU_1462,Blue Pen,19,2020-07-27 04:00:00,89.03,76311.0,Germany,0.16,Bank Transfer,15.21,Furniture,In-store,Not Returned,DHL,Berlin,Low,1691.57,7
998662,SKU_1408,White Mug,47,2020-07-27 05:00:00,78.16,46550.0,Belgium,0.49,paypall,17.71,Furniture,In-store,Not Returned,Royal Mail,Rome,Low,3673.52,7
447220,SKU_1654,T-shirt,15,2020-07-27 06:00:00,41.48,48939.0,United Kingdom,0.42,Bank Transfer,10.56,Electronics,Online,Not Returned,UPS,London,Medium,622.1999999999999,7
924834,SKU_1250,Headphones,5,2020-07-27 07:00:00,60.09,54371.0,France,0.41,paypall,6.52,Stationery,Online,Not Returned,FedEx,Paris,Medium,300.45000000000005,7
813087,SKU_1211,Wireless Mouse,14,2020-07-27 08:00:00,65.05,98892.0,Norway,0.19,paypall,8.95,Apparel,In-store,Not Returned,UPS,Berlin,Low,910.6999999999999,7
138578,SKU_1477,Wall Clock,5,2020-07-27 09:00:00,60.93,50036.0,Germany,0.26,paypall,28.7,Stationery,Online,Not Returned,UPS,Amsterdam,High,304.65,7
714741,SKU_1660,Blue Pen,11,2020-07-27 10:00:00,64.11,32986.0,United States,0.41,Bank Transfer,17.15,Accessories,In-store,Not Returned,DHL,Paris,Low,705.21,7
515534,SKU_1686,Headphones,27,2020-07-27 11:00:00,63.82,45697.0,Australia,0.32,Credit Card,25.5,Apparel,In-store,Not Returned,UPS,Paris,Medium,1723.14,7
962147,SKU_1418,Wall Clock,39,2020-07-27 12:00:00,68.4,55526.0,United Kingdom,0.48,Credit Card,27.28,Accessories,Online,Not Returned,DHL,Rome,Low,2667.6000000000004,7
308859,SKU_1171,USB Cable,37,2020-07-27 13:00:00,69.13,38771.0,Spain,0.04,Credit Card,10.83,Stationery,In-store,Not Returned,UPS,London,Low,2557.81,7
211435,SKU_1506,Office Chair,7,2020-07-27 14:00:00,59.25,21881.0,United States,0.14,paypall,8.33,Electronics,Online,Not Returned,UPS,Paris,Low,414.75,7
840389,SKU_1645,Blue Pen,2,2020-07-27 15:00:00,26.57,57475.0,Portugal,0.0,Bank Transfer,17.92,Accessories,Online,Not Returned,Royal Mail,London,High,53.14,7
251538,SKU_1627,Wall Clock,49,2020-07-27 16:00:00,51.92,86360.0,United Kingdom,0.07,paypall,28.85,Stationery,In-store,Not Returned,UPS,London,Medium,2544.08,7
982174,SKU_1868,USB Cable,42,2020-07-27 17:00:00,48.15,26181.0,Norway,0.12,Credit Card,10.25,Apparel,In-store,Not Returned,Royal Mail,Paris,High,2022.3,7
145475,SKU_1202,Desk Lamp,23,2020-07-27 18:00:00,71.03,,United States,0.38,paypall,10.98,Stationery,In-store,Not Returned,Royal Mail,London,Medium,1633.69,7
946574,SKU_1918,USB Cable,-13,2020-07-27 19:00:00,-87.16,,Norway,1.9898596063861889,Credit Card,,Furniture,Online,Not Returned,Royal Mail,,Low,1133.08,7
840520,SKU_1491,Blue Pen,49,2020-07-27 20:00:00,87.33,,Spain,0.3,Bank Transfer,25.23,Apparel,In-store,Not Returned,Royal Mail,,High,4279.17,7
257636,SKU_1294,White Mug,23,2020-07-27 21:00:00,23.66,43741.0,France,0.01,paypall,12.62,Furniture,In-store,Not Returned,FedEx,Rome,High,544.18,7
253484,SKU_1456,USB Cable,1,2020-07-27 22:00:00,47.95,74179.0,Spain,0.02,paypall,14.0,Furniture,In-store,Not Returned,FedEx,Rome,Low,47.95,7
193526,SKU_1145,Headphones,29,2020-07-27 23:00:00,87.42,55940.0,Sweden,0.23,Credit Card,21.88,Electronics,Online,Not Returned,DHL,London,High,2535.18,7
151001,SKU_1237,Blue Pen,35,2020-07-28 00:00:00,60.04,42037.0,Portugal,0.12,paypall,10.43,Electronics,Online,Not Returned,UPS,London,Low,2101.4,7
944081,SKU_1739,Wireless Mouse,35,2020-07-28 01:00:00,70.75,44349.0,France,0.18,paypall,22.99,Furniture,Online,Not Returned,Royal Mail,Amsterdam,Medium,2476.25,7
292029,SKU_1766,Headphones,37,2020-07-28 02:00:00,74.53,90127.0,Germany,0.34,paypall,18.58,Accessories,In-store,Not Returned,FedEx,London,Medium,2757.61,7
528733,SKU_1423,White Mug,47,2020-07-28 03:00:00,8.48,93923.0,Portugal,0.39,Credit Card,17.96,Furniture,Online,Not Returned,UPS,London,Medium,398.56,7
768516,SKU_1291,USB Cable,18,2020-07-28 04:00:00,41.39,69337.0,United States,0.3,paypall,23.57,Electronics,Online,Not Returned,UPS,London,High,745.02,7
649999,SKU_1155,Office Chair,33,2020-07-28 05:00:00,50.52,25937.0,Australia,0.41,Bank Transfer,7.82,Furniture,In-store,Not Returned,FedEx,Amsterdam,High,1667.16,7
654394,SKU_1959,Wireless Mouse,6,2020-07-28 06:00:00,98.61,61355.0,Portugal,0.36,paypall,9.19,Apparel,Online,Not Returned,Royal Mail,Rome,Medium,591.66,7
951890,SKU_1850,Blue Pen,10,2020-07-28 07:00:00,87.47,61815.0,Spain,0.17,paypall,25.72,Accessories,Online,Not Returned,UPS,Paris,Medium,874.7,7
582488,SKU_1349,White Mug,28,2020-07-28 08:00:00,96.85,34700.0,Norway,0.46,paypall,22.68,Stationery,Online,Not Returned,UPS,Amsterdam,Medium,2711.7999999999997,7
492573,SKU_1441,White Mug,12,2020-07-28 09:00:00,71.2,91343.0,United Kingdom,0.33,Credit Card,29.97,Apparel,In-store,Not Returned,Royal Mail,London,High,854.4000000000001,7
317583,SKU_1933,Blue Pen,4,2020-07-28 10:00:00,48.76,30349.0,Spain,0.12,Bank Transfer,29.1,Electronics,Online,Not Returned,Royal Mail,Berlin,Low,195.04,7
463898,SKU_1242,Office Chair,49,2020-07-28 11:00:00,98.46,12907.0,Belgium,0.49,Bank Transfer,24.64,Furniture,In-store,Not Returned,Royal Mail,Amsterdam,Low,4824.54,7
238286,SKU_1206,Blue Pen,25,2020-07-28 12:00:00,62.1,54771.0,United States,0.06,paypall,15.12,Accessories,Online,Not Returned,FedEx,Berlin,Medium,1552.5,7
327189,SKU_1427,White Mug,7,2020-07-28 13:00:00,55.03,71074.0,Australia,0.39,paypall,26.23,Furniture,Online,Not Returned,UPS,London,Medium,385.21000000000004,7
226479,SKU_1765,T-shirt,38,2020-07-28 14:00:00,99.35,83490.0,France,0.44,Credit Card,28.6,Apparel,In-store,Not Returned,DHL,Paris,High,3775.2999999999997,7
520343,SKU_1971,Office Chair,20,2020-07-28 15:00:00,55.59,87111.0,Germany,0.18,Bank Transfer,25.29,Electronics,In-store,Not Returned,FedEx,Amsterdam,Medium,1111.8000000000002,7
236213,SKU_1257,Backpack,44,2020-07-28 16:00:00,20.55,72019.0,United Kingdom,0.35,Bank Transfer,14.4,Apparel,In-store,Not Returned,FedEx,London,High,904.2,7
653172,SKU_1584,Headphones,23,2020-07-28 17:00:00,42.46,94602.0,Norway,0.38,Credit Card,19.58,Electronics,In-store,Not Returned,FedEx,London,Medium,976.58,7
364852,SKU_1034,Backpack,-38,2020-07-28 18:00:00,-53.26,,Netherlands,0.05,Bank Transfer,,Furniture,Online,Not Returned,Royal Mail,,Low,2023.8799999999999,7
904807,SKU_1128,Blue Pen,-3,2020-07-28 19:00:00,-83.98,,Australia,0.45,Bank Transfer,,Furniture,Online,Not Returned,FedEx,,High,251.94,7
639376,SKU_1429,Desk Lamp,17,2020-07-28 20:00:00,49.56,40321.0,Italy,0.04,Credit Card,7.35,Furniture,In-store,Not Returned,DHL,Paris,High,842.52,7
419759,SKU_1699,Headphones,29,2020-07-28 21:00:00,64.42,17480.0,Portugal,0.32,Bank Transfer,28.5,Accessories,Online,Returned,UPS,London,Medium,1868.18,7
472282,SKU_1318,White Mug,48,2020-07-28 22:00:00,93.76,36756.0,France,0.33,paypall,11.17,Stationery,In-store,Not Returned,Royal Mail,Rome,High,4500.4800000000005,7
800406,SKU_1094,Wireless Mouse,35,2020-07-28 23:00:00,77.8,76708.0,United States,0.39,paypall,14.08,Accessories,Online,Not Returned,DHL,London,Low,2723.0,7
372158,SKU_1219,Headphones,26,2020-07-29 00:00:00,51.87,41884.0,Sweden,0.39,Bank Transfer,15.14,Apparel,Online,Not Returned,Royal Mail,Berlin,Medium,1348.62,7
819785,SKU_1300,Backpack,10,2020-07-29 01:00:00,40.37,90341.0,United States,0.1,paypall,27.7,Accessories,In-store,Not Returned,DHL,Rome,High,403.7,7
496489,SKU_1636,Desk Lamp,11,2020-07-29 02:00:00,64.08,73439.0,Belgium,0.42,paypall,29.65,Stationery,Online,Not Returned,UPS,Berlin,High,704.88,7
802495,SKU_1184,Backpack,15,2020-07-29 03:00:00,98.6,81526.0,United States,0.16,Credit Card,9.01,Furniture,In-store,Returned,FedEx,Amsterdam,Low,1479.0,7
464986,SKU_1036,Wall Clock,18,2020-07-29 04:00:00,65.09,55477.0,Norway,0.26,Bank Transfer,27.95,Electronics,Online,Not Returned,UPS,Berlin,Low,1171.6200000000001,7
590238,SKU_1774,USB Cable,4,2020-07-29 05:00:00,21.0,,Portugal,0.27,paypall,26.32,Electronics,In-store,Not Returned,DHL,Berlin,Low,84.0,7
178077,SKU_1621,White Mug,-40,2020-07-29 06:00:00,20.48,,Italy,0.23,Bank Transfer,,Accessories,In-store,Not Returned,UPS,,Low,-819.2,7
239784,SKU_1399,T-shirt,45,2020-07-29 07:00:00,10.79,72486.0,Italy,0.39,paypall,5.66,Furniture,In-store,Not Returned,FedEx,Paris,Medium,485.54999999999995,7
305776,SKU_1689,USB Cable,5,2020-07-29 08:00:00,18.38,,Germany,0.26,paypall,18.22,Apparel,In-store,Not Returned,Royal Mail,,Low,91.89999999999999,7
415018,SKU_1141,Wireless Mouse,6,2020-07-29 09:00:00,89.99,30780.0,Germany,0.25,paypall,23.45,Accessories,Online,Not Returned,DHL,London,High,539.9399999999999,7
169087,SKU_1992,T-shirt,10,2020-07-29 10:00:00,31.04,33572.0,United Kingdom,0.13,paypall,19.53,Stationery,In-store,Not Returned,UPS,London,Low,310.4,7
898729,SKU_1133,Desk Lamp,19,2020-07-29 11:00:00,7.33,22926.0,Australia,0.15,Bank Transfer,29.12,Stationery,In-store,Not Returned,UPS,Berlin,Low,139.27,7
864629,SKU_1444,USB Cable,12,2020-07-29 12:00:00,69.54,11818.0,Spain,0.31,Credit Card,16.28,Accessories,In-store,Not Returned,Royal Mail,Paris,Low,834.48,7
913560,SKU_1660,USB Cable,24,2020-07-29 13:00:00,5.28,41780.0,United Kingdom,0.19,paypall,7.47,Electronics,Online,Not Returned,UPS,London,High,126.72,7
692656,SKU_1905,Blue Pen,16,2020-07-29 14:00:00,3.06,82279.0,Italy,0.17,Credit Card,9.96,Electronics,Online,Not Returned,UPS,Rome,Low,48.96,7
843859,SKU_1287,Headphones,9,2020-07-29 15:00:00,32.44,79234.0,France,0.19,Bank Transfer,28.95,Electronics,In-store,Not Returned,DHL,Paris,Medium,291.96,7
441102,SKU_1901,Office Chair,13,2020-07-29 16:00:00,1.87,58057.0,United Kingdom,0.36,Bank Transfer,6.79,Stationery,Online,Returned,UPS,Rome,Low,24.310000000000002,7
395064,SKU_1257,Headphones,18,2020-07-29 17:00:00,52.05,74968.0,Germany,0.06,Credit Card,20.89,Accessories,In-store,Not Returned,UPS,London,High,936.9,7
351514,SKU_1038,White Mug,32,2020-07-29 18:00:00,70.25,22206.0,Netherlands,0.39,Credit Card,20.75,Electronics,Online,Returned,FedEx,Berlin,High,2248.0,7
242180,SKU_1304,Blue Pen,44,2020-07-29 19:00:00,21.46,93603.0,France,0.17,Credit Card,17.45,Stationery,Online,Not Returned,DHL,Paris,High,944.24,7
